reviewerID,asin,overall,reviewText
A2QYWB6UH4J7Q0,B00E5U1BH2,5.0,"Yes, it has been 13 years since Tim O'Brien and Darrell Scott released \"Real Time,\" which to this day is one of my desert island albums.  Tim is the quintessential bluegrass singer, with a perfectly weathered voice, not to mention the ability to play anything with strings.  Darrell Scott's voice is a completely different kind of perfect, and while it may be less distinctive than Tim's, his instrumental prowess is on another level entirely.  The thing is, they can both do everything.  So, why bother putting them together?  Isn't that just a recipe for clashing egos and disaster?  \"Real Time\"  definitively answered that question.  When the two all-around geniuses are Tim O'Brien and Darrell Scott, the results are epic.  Real Time was the perfect distillation of everything that is great about bluegrass, old-time and folk music.  I still get chills every time I hear their harmonizing, their perfectly restrained instrumental interplay without a single missing or extra note, and the raw emotion.And then they went their separate ways.  I remember going to their solo concerts, and with these types of artists, you can always chat with them after the show.  At Tim's shows, I begged him to record with Darrell again, and at Darrell's shows, I asked if he had anything going with Tim.  And I was never the only one.  Eventually, they gave in.  Last year, they put out some live recordings they had been sitting on.  Naturally, they were revelatory.  Somehow, Tim's voice gets even better with an audience, and when Darrell cuts loose on stage with that innovative guitar style he uses when there isn't a rhythm section around, the results lived up to expectations.  But I wanted some new material.  Finally, 13 years after Real Time, they have delivered.Remember the best restaurant you ever visited?  Remember the shock at how great it was?  Imagine going back after 13 years.  You know what's coming, so you don't quite get the joy of surprise, but you get the satisfaction of finally having that meal you've been craving for 13 years.  That's what this album is to me.  Some musicians just gel perfectly together.  That's Tim O'Brien and Darrell Scott.  Compared to Real Time, the instrumental work is a bit flashier here.  That's fine by me, and they never overplay things.  In fact, Darrell's guitar work sounds more here like it does when he plays unaccompanied.  I love that style.  He has found the perfect way to compensate for the lack of a rhythm section, and it sounds like nobody else.  Nobody has a right to be that great a guitarist and that great a singer too.  And then there's Tim.  That gritty voice.  At this point, is there really anything left to say about how great it is?The only thing that has kept me going as I waited for this was my discovery of Cahalen Morrison and Eli West.  If you love the sound of Tim and Darrell, you NEED to check them out.  And of course, Tim's protege, Sarah Jarosz is making a nice career for herself. Now if we can just keep Tim and Darrell from waiting another 13 years, all will be good in the world of acoustic music."
A37NSW719W1HVV,B00E5U1BH2,5.0,"Who'd a thunk it?As a born rock and roller here, it blows me away how much I absolutely LOVE this recording!!  It simply BRINGS ME HOME.I've seen both O'Brien and Scott perform live (separately) at MerleFest here in North Carolina the year that Robert Plant and his Band Of Joy closed the show ... and I was impressed even then of the musical talents these two guys possess.  I was spellbound by each when they performed!This recording is a treasure and something that I will indeed play over and over and over ...I highly recommend it to anyone out there who digs mountain music that paints an aural picture of sitting on the front / back porch of a log cabin high in the hills with two acoustic guitars playing in perfect sync with each other and two voices that blend as perfectly as pancakes and syrup (with bacon on the side)!Believe me, people ... it's just THAT good!!"
A3FFTZ51UPNQ7N,B00E5U1BH2,5.0,"A wonderful collection of songs by two masters. Tim and Darrell's voices blend together as well as any of the great brother singing duos. The original songs are memorable as are the well chosen covers of songs written by George Jones, Hank Williams and John Prine. \"Keep Your Dirty Lights On\", \"Brother Wind\", and \"Time to Talk to Joseph\" are highlights. And I find myself listening again and again to the haunting \"Angel's Blue Eyes\", a finely crafted tune with beautiful harmonies and evocative lyrics."
A98VV99UNXXC9,B00E5XLZM0,5.0,Ty Segall and Charlie Moonheart & co. are destroying on this LP. I love most of Segall's previous work (really like the rest) and the Charlie & The Moonhearts LP is fantastic (try the Goner Records website or call the store for mail-order.) Ty is stretching in new and interesting directions lately and I can't wait for both of their upcoming work.
A19NL44TIQGYD1,B00E5XLZM0,5.0,Fuzz is right up my alley. Loved those old psychedelic heavy riffing bands from the past. Fuzz continues this tradition.
A19BCQ4XOAM091,B00E687GPO,5.0,"I'm a big Five for Fighting fan, and this album did not disappoint!  The album as a whole is great, and I especially enjoy &#34;Stand Up,&#34; &#34;What If,&#34; and &#34;You'll Never Change.&#34;  I'm also really enjoying &#34;Symphony Lane,&#34; which is a rather different song and has some very cool lyrics.  Slice is one of my all time favorite albums, but I may even ultimately like Bookmarks even more.  Every time I listen to it, my enjoyment of it grows."
AOLLKB79KF6P,B00E688DXI,5.0,"This album is quite simply brilliant!!! If there is a better album opener than &#34;Pleasure and Pain&#34; then I haven't heard it yet, while listening to this album I have heard elements of Disturbed, Tool, Bullet for my Valentine but at the same time they have a sound that is all their own.I am a massive rock and metal fan with a CD collection of well over 1100 albums, but this album has been on continuous rotation since I bought it a month ago and it is still awesome.If you like well written, head banging melodic metal then do yourself a favour and check these guys out, I guarantee you will love it!!"
AHZPUCAVRV4IT,B00E688KA4,4.0,"What made Tyr unique was the richness of their background and the light their songs shed upon the northern world. When How Far To Asgaard came out there were already many Viking metal bands exploiting the rich history and mythology of the icy seas, but almost none that actually taught you any thing you didn't know or sounded authentic. Tyr was real.Even more so than Beyond the Light of The Northern Star this is the epic stripped to its bare bones. Valkyrja is short, trim, and tight, with almost no interesting drum parts. Without a doubt I think the band should find a drummer to bring into the fold. There is a giant sized hole in their music right now, and though the other band members are trying their best to up their games and produce polished work, it just isn't feeling right any longer. I didn't buy Lay of Thrym. I may not buy their next album, if this trend continues. They have rowed far away from what made them great. They are lost at sea and need to chart a new direction."
A2JBJ0ZC98DE7B,B00E6890RG,4.0,"After legendary releases with Aquarius and Visions I was expecting something equally as legendary from Haken.  And while this album is quite amazing, I'm giving it 4 stars because it isn't at the same level as their previous two albums.  Maybe it's not fair to compare an album to past releases, especially when the two previous releases were in my mind two of the top 10 albums ever made.  But there are a few reasons I give this album a 4.25/5 instead of 4.5 or up.The down part of this album for me was that they seem to have veered away from the heavy guitar-dominated songs of the previous albums.  Not that I don't like the keyboard, but I was left wanting more from the 8-string and 7-string guitars they play.  The other thing I noticed was that this album is a bit more progressive than I am accustomed to.  On first listen I was pretty disappointed.  It has since grown on me and I listen to it all the time.  But I can take songs from Aquarius and Visions and play them for my non-musically minded friends and say &#34;see isn't this song bad ass.&#34;  I don't think I could get away with that with anything from the Mountain.  Maybe In Memoriam, which is pretty catchy.  But a song like Cockroach King, while I like it now, is a bit too prog in my humble opinion.The high point of the album is Falling Back to Earth, which you'll really get into after a few listens.  For any fan of prog rock this album is a must have.  But don't be expecting another Visions.  Maybe the bar was set too high after that release.  Happy progging."
A1W8KJ8HAAM2NR,B00E6890RG,5.0,"I loved Visions and one thing I can say about this band is that they are consistent. Where as a lot of prog bands are playing the same stuff they are progressing. High points for me Atlas Stone, In Memoriam, Because it's there, Pareidolia."
A2MM5RMCXOSGAE,B00E6890VC,5.0,"This album is awesome. It's rare that I come across a band that's released an album where I love every track on it. Well, congratulations Chvrches, you've succeeded. I LOVE them and highly suggest you purchase their music."
A221IPSU8SL2D3,B00E6890VC,4.0,"I can't stop listening to &#34;The Bones Of What You Believe&#34; by Chvrches, and judging by the other reviews of this record, many people seem to have the same reaction.  There were only a couple of songs that didn't grab me like the others did.  Most of the songs have insightful lyrics and excellent music.  Some standout songs are &#34;The Mother We Share,&#34; &#34;Gun,&#34; &#34;Tether,&#34; &#34;Recover,&#34; and &#34;Night Sky.&#34;  You should definitely check this out if you like electronic pop with female vocals."
